accession	fetch_source	note
A0A161X1M2.1	uniprot	species: Daucus carota subsp. sativus; common name: ; IUIS Allergen: Dau c 1.04; Type: Food Plant; Group: Dau c 1.04; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 23; curationNote: 
A0A1S3THR8.1	uniprot	species: Vigna radiata var. radiata; common name: mung bean; IUIS Allergen: Unassigned; Type: Food Plant; Group: Vigna Vig r 6 Cytokinin-specific binding protein; Allergenicity: IgE but no biological test; 1st V: 20; curationNote: 
A0A2J6KL39.1	uniprot	species: Lactuca sativa; common name: Garden lettuce; IUIS Allergen: Lac s 1; Type: Food Plant; Group: Lactuca sativa LTP; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 20; curationNote: 
A0A3F2YLV2.1	uniprot	species: Mustelus griseus; common name: ; IUIS Allergen: Unassigned; Type: Unassigned; Group: Parvalbumin SPV-II parvalbumin; Allergenicity: IgE but no biological test; 1st V: 24; curationNote: 
A0A7M6W880.1	uniprot	species: Apis mellifera; common name: Honeybee; IUIS Allergen: Unassigned; Type: Unassigned; Group: Apis m Royal Jelly ptn Api m 11; Allergenicity: IgE but no biological test; 1st V: 24; curationNote: 
A0A976YI25.1	uniprot	species: Callinectes bellicosus; common name: ; IUIS Allergen: Cal b 2; Type: Food Animal; Group: Cal b 2 Arg Kinase; Allergenicity: IgE but no biological test; 1st V: 23; curationNote: 
A1KXP4.1	uniprot	species: Davidiella tassiana; common name: Fungus; IUIS Allergen: Unassigned; Type: Aero Fungi; Group: Cladosporium Davidiella TCTP; Allergenicity: IgE but no biological test; 1st V: 20; curationNote: 
A2BIM8.1	uniprot	species: Mus musculus; common name: Mouse; IUIS Allergen: Unassigned; Type: Aero Animal; Group: Mus Mus m 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 17; curationNote: 
A2IA89.1	uniprot	species: Xenopsylla cheopis; common name: oriental rat flea; IUIS Allergen: Unassigned; Type: Unassigned; Group: Apis non-sensical 26 Aug; Allergenicity: IgE but no biological test; 1st V: 24; curationNote: 
A2V735.1	uniprot	species: Chionoecetes opilio; common name: Snow Crab; IUIS Allergen: Unassigned; Type: Food Animal; Group: Chionoecetes tropomyosin; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
A2VBC4.1	uniprot	species: Polybia paulista; common name: wasp; IUIS Allergen: Poly p 1.0101; Type: Venom or Salivary; Group: Polybia Pol p 1.0101 phospholipase; Allergenicity: IgE but no biological test; 1st V: 9; curationNote: 
A38968	ncbi	species: Olea europaea; common name: Olive tree; IUIS Allergen: ; Type: Aero Plant; Group: Olea Ole e 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
A45786	ncbi	species: Betula pendula; common name: European white birch; IUIS Allergen: ; Type: Aero Plant; Group: Betula Bet v 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
A4GFC0.1	uniprot	species: Olea europaea; common name: Olive tree; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Olea Ole e 2; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
A4GFC3.1	uniprot	species: Olea europaea; common name: Olive tree; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Olea Ole e 2; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
A4K9Z8.1	uniprot	species: Betula pendula; common name: European white birch; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Betula Bet v 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
A4KA39.1	uniprot	species: Corylus avellana; common name: European hazelnut; IUIS Allergen: Unassigned; Type: Food Plant; Group: Corylus Cor a 2 profilins; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
A4KA40.1	uniprot	species: Corylus avellana; common name: European hazelnut; IUIS Allergen: Unassigned; Type: Food Plant; Group: Corylus Cor a 2 profilins; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
A4KA41.1	uniprot	species: Corylus avellana; common name: European hazelnut; IUIS Allergen: Unassigned; Type: Food Plant; Group: Corylus Cor a 2 profilins; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
A4KA43.1	uniprot	species: Corylus avellana; common name: European hazelnut; IUIS Allergen: Unassigned; Type: Food Plant; Group: Corylus Cor a 2 profilins; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
A4KA44.1	uniprot	species: Corylus avellana; common name: European hazelnut; IUIS Allergen: Unassigned; Type: Food Plant; Group: Corylus Cor a 2 profilins; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
A4KA45.1	uniprot	species: Corylus avellana; common name: European hazelnut; IUIS Allergen: Unassigned; Type: Food Plant; Group: Corylus Cor a 2 profilins; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
A59055	ncbi	species: Apis cerana; common name: Indian honeybee; IUIS Allergen: Unassigned; Type: Venom or Salivary; Group: Apis Api m 1 Api d 1 Api c 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
A5HII1.1	uniprot	species: Actinidia deliciosa; common name: Kiwi; IUIS Allergen: Unassigned; Type: Food Plant; Group: Actinidia Act c 1 Act d 1 Actinidin; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 12; curationNote: 
A60372	ncbi	species: Poa pratensis; common name: Kentucky bluegrass; IUIS Allergen: ; Type: Aero Plant; Group: Poa Poa p 1; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
A60373	ncbi	species: Poa pratensis; common name: Kentucky bluegrass; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Poa not IUIS Poa p 9 like Poa p 5; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAA16522.1	ncbi	species: Betula pendula; common name: European white birch; IUIS Allergen: Bet v 2.0101; Type: Aero Plant; Group: Betula Bet v 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 11; curationNote: 
AAA16792.1	ncbi	species: Hevea brasiliensis; common name: Para rubber tree; IUIS Allergen: Hev b 10.0101; Type: Contact; Group: Hevea Hev b 10; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAA19973.1	ncbi	species: Dermatophagoides pteronyssinus; common name: House dust mite; IUIS Allergen: Der p 3.0101; Type: Aero Mite; Group: Dermatophagoides Der p 3 / Der f 3; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAA20064.1	ncbi	species: Ambrosia psilostachya; common name: Western ragweed; IUIS Allergen: Amb p 5.0201; Type: Aero Plant; Group: Ambrosia Amb a 5 Ra5 Amb p 5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA20065.1	ncbi	species: Ambrosia psilostachya; common name: Western ragweed; IUIS Allergen: Amb p 5.0101; Type: Aero Plant; Group: Ambrosia Amb a 5 Ra5 Amb p 5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA20066.1	ncbi	species: Ambrosia psilostachya; common name: Western ragweed; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Ambrosia Amb a 5 Ra5 Amb p 5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA20067.1	ncbi	species: Ambrosia psilostachya; common name: Western ragweed; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Ambrosia Amb a 5 Ra5 Amb p 5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA20068.1	ncbi	species: Ambrosia psilostachya; common name: Western ragweed; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Ambrosia Amb a 5 Ra5 Amb p 5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA28296.1	ncbi	species: Dermatophagoides pteronyssinus; common name: House dust mite; IUIS Allergen: Unassigned; Type: Aero Mite; Group: Dermatophagoides Der p 1 Der f 1 Der m 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 11; curationNote: 
AAA28301.1	ncbi	species: Dolichovespula maculata; common name: Whiteface hornet; IUIS Allergen: Dol m 5.0101; Type: Venom or Salivary; Group: Dolichovespula Venom allergen 5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 11; curationNote: 
AAA28302.1	ncbi	species: Dolichovespula maculata; common name: Whiteface hornet; IUIS Allergen: Dol m 5.02; Type: Venom or Salivary; Group: Dolichovespula Venom allergen 5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 11; curationNote: 
AAA28303.1	ncbi	species: Dolichovespula arenaria; common name: Yellow jacket; IUIS Allergen: ; Type: Venom or Salivary; Group: Dolichovespula Venom allergen 5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 11; curationNote: 
AAA29793.1	ncbi	species: Polistes annularis; common name: Paper wasp; IUIS Allergen: Pol a 5.0101; Type: Venom or Salivary; Group: Polistes Pol 5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA30333.1	ncbi	species: Vespula vulgaris; common name: Wasp; IUIS Allergen: Ves v 5.0101; Type: Venom or Salivary; Group: Vespula antigen 5 Ves f, v, s  5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA30429.1	ncbi	species: Bos taurus; common name: Bovine; IUIS Allergen: Unassigned; Type: Food Animal; Group: Bos Alpha-s1 casein; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA30430.1	ncbi	species: Bos taurus; common name: Bovine; IUIS Allergen: Unassigned; Type: Food Animal; Group: Bos Bos d 11 beta casein; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA30431.1	ncbi	species: Bos taurus; common name: Bovine; IUIS Allergen: Bos d 11.0101; Type: Food Animal; Group: Bos Bos d 11 beta casein; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA30433.1	ncbi	species: Bos taurus; common name: Bovine; IUIS Allergen: Unassigned; Type: Food Animal; Group: Bos Bos d 12; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA30478.1	ncbi	species: Bos taurus; common name: Bovine; IUIS Allergen: Unassigned; Type: Food Animal; Group: Bos Alpha-s1 casein; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA30615.1	ncbi	species: Bos taurus; common name: Bovine; IUIS Allergen: Bos d 4.0101; Type: Food Animal; Group: Bos Bos d 4; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
AAA30988.1	ncbi	species: Sus scrofa; common name: Pig; IUIS Allergen: Sus s 1.0101; Type: Aero Animal; Group: Sus s serum albumin; Allergenicity: IgE but no biological test; 1st V: 17; curationNote: 
AAA32629.1	ncbi	species: Actinidia deliciosa; common name: Kiwi; IUIS Allergen: Unassigned; Type: Food Plant; Group: Actinidia Act c 1 Act d 1 Actinidin; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA32669.1	ncbi	species: Ambrosia artemisiifolia; common name: Short ragweed; IUIS Allergen: Amb a 1.0303; Type: Aero Plant; Group: Ambrosia Amb a 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA32671.1	ncbi	species: Ambrosia artemisiifolia; common name: Short ragweed; IUIS Allergen: Amb a 1.0501; Type: Aero Plant; Group: Ambrosia Amb a 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 11; curationNote: 
AAA32702.1	ncbi	species: Aspergillus niger; common name: Fungus; IUIS Allergen: Unassigned; Type: Aero Fungi; Group: Aspergillus Asp f 18 and Asp n 18; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAA32708.1	ncbi	species: Aspergillus oryzae; common name: Fungus; IUIS Allergen: Asp o 21.0101; Type: Aero Fungi; Group: Aspergillus Asp o 21; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
AAA32970.1	ncbi	species: Hordeum vulgare; common name: Barley; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Hordeum LTP 1; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAA33405.1	ncbi	species: Lolium perenne; common name: Perennial ryegrass; IUIS Allergen: Lol p 5.0101; Type: Aero Plant; Group: Lolium Lol p 5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 10; curationNote: 
AAA33493.1	ncbi	species: Zea mays; common name: Corn; IUIS Allergen: Zea m 14.0101; Type: Food Plant; Group: Zea Zea m 14; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
AAA33494.1	ncbi	species: Zea mays; common name: Corn; IUIS Allergen: Zea m 14.0102; Type: Food Plant; Group: Zea Zea m 14; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
AAA33496.1	ncbi	species: Zea mays; common name: Corn; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Zea Zea m 1 beta-expansin; Allergenicity: IgE but no biological test; 1st V: 11; curationNote: 
AAA33819.1	ncbi	species: Solanum tuberosum; common name: Potato; IUIS Allergen: Unassigned; Type: Food Plant; Group: Solanum Sola t 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA33947.1	ncbi	species: Glycine max; common name: Soybean; IUIS Allergen: Unassigned; Type: Food Plant; Group: Glycine Gly m 5.0101 alpha subunit beta congl; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAA33964.1	ncbi	species: Glycine max; common name: Soybean; IUIS Allergen: Unassigned; Type: Food Plant; Group: Glycine Gly m 6.0501; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAA33965.1	ncbi	species: Glycine max; common name: Soybean; IUIS Allergen: Unassigned; Type: Food Plant; Group: Glycine Gly m 6.0501; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAA33966.1	ncbi	species: Glycine max; common name: Soybean; IUIS Allergen: Gly m 6.0101; Type: Food Plant; Group: Glycine Gly m 6.0101; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
AAA34272.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Gliadin; Group: Triticum Tri a 20; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA34274.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Gliadin; Group: Triticum Tri a 20; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA34275.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Gliadin; Group: Triticum alpha/beta gliadin; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA34276.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Gliadin; Group: Triticum alpha/beta gliadin; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA34279.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Gliadin; Group: Triticum alpha/beta gliadin; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA34280.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Gliadin; Group: Triticum alpha/beta gliadin; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA34281.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Gliadin; Group: Triticum alpha/beta gliadin; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA34282.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Gliadin; Group: Triticum alpha/beta gliadin; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA34283.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Gliadin; Group: Triticum alpha/beta gliadin; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA34284.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Gliadin; Group: Triticum alpha/beta gliadin; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA34285.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Gliadin; Group: Triticum Tri a 36; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAA34286.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Gliadin; Group: Triticum Tri a 36; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAA34287.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Gliadin; Group: Triticum Tri a 36; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAA34288.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Gliadin; Group: Triticum Tri a 20; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA34289.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Gliadin; Group: Triticum Tri a 20; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA34290.1	ncbi	species: Triticum urartu; common name: Wheat; IUIS Allergen: Unassigned; Type: Gliadin; Group: Triticum alpha/beta gliadin; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA39768.1	ncbi	species: Mus musculus domesticus; common name: Mouse; IUIS Allergen: Mus m 1.0102; Type: Aero Animal; Group: Mus Mus m 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
AAA41198.1	ncbi	species: Rattus norvegicus; common name: Rat; IUIS Allergen: Rat n 1.0101; Type: Aero Animal; Group: Rattus Rat n 1; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
AAA48944.1	ncbi	species: Gallus gallus; common name: chicken; IUIS Allergen: ; Type: Food Animal; Group: Gallus Gal d 4; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA51411.1	ncbi	species: Bos taurus; common name: Bovine; IUIS Allergen: Bos d 6.0101; Type: Food Animal; Group: Bos Bos d 6; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA60330.1	ncbi	species: Metapenaeus ensis; common name: Greasyback shrimp; IUIS Allergen: Met e 1.0101; Type: Food Animal; Group: Metapenaeus Met e 1 Tropomyosin; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAA62707.1	ncbi	species: Bos taurus; common name: Bovine; IUIS Allergen: Unassigned; Type: Food Animal; Group: Bos Alpha-s1 casein; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAA63278.1	ncbi	species: Lolium perenne; common name: Perennial ryegrass; IUIS Allergen: Lol p 1.0102; Type: Aero Plant; Group: Lolium Lol p 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
